ticker,name,industry,mcap,tier,quality,growth,structural,revision,valuation,rerating,score100,px,vs200,vs_hi2y,yoy3,accel,rev12m_g,eps4,eps_g,q_eps_yoy,roe,roic,gm_now,gm_chg,gm_5y_med,opm_chg,fcf_margin,ocf_ni,capex_g,capex_rev,nd_ebitda,cap_chg,pe,pe_pct5y,pe_p25,pe_p50,pe_p75,forward_pe,peg,eps_annual,eps_5y_med,cyclical_sector,cycle_peak_risk,normalized_eps,normalized_pe,gm_jump,eps_fy1,eps_fy2,eps_fy3,eps_source,eps_confidence,eps_cagr_3y,eps_rev_1m,eps_rev_3m,rev_source,analyst_up,analyst_down,next_platform_score,new_capacity_score,new_product_mix,order_visibility,tam_score,structural_score,structural_source,quali_filled,evidence_ok,sources,rerating_bm,rerating_nm,rerating_room,rerating_score,required_pe_for_2x,double_verdict,bear_target,base_target,bull_target,bear_upside,base_upside,bull_upside,down_up_ratio,scenario_source,reward_risk,doublebagger_base,doublebagger_bull,refresh_priority,refresh_reason,horizon_complete,gpt_action,evidence_count,fresh_evidence_count,avg_confidence,stale_ratio,evidence_coverage,why,risk,action_signal,signal_reason,held,holding_note,thesis_status,thesis_note
6139,亞翔,其他電子,1683.0,A,21,20,16.0,9,5,5.0,76.0,739.0,14.9,-20.2,71.7,5.3,84.6,49.73,198.1,473.5,60.0,,19.4,5.7,9.3,5.7,32.9,4.3,37.3,0.4,-2.11,1.3,14.8,44.0,12.9,16.0,21.9,15.5,,"{""2021"": 1.43, ""2022"": 4.44, ""2023"": 12.81, ""2024"": 18.72, ""2025"": 30.49}",12.81,False,False,12.81,57.7,10.1,47.61,46.6,46.0,partial:consensus T+1(2027E)僅一年+proxy,partial,-2.6,101.9,5.3,proxy,,,3.0,3.0,3.0,3,4,16.0,"platform:manual,capacity:manual,mix:manual,visibility:manual,tam:manual",5,True,https://www.lkeng.com.tw/tw/finance/month；https://www.youtube.com/watch?v=6_biHPuxalw；https://news.nextapple.com/finance/20260724/FAA393CCC0AC1D201057DBBEC1C92CD9；亞翔工程；YouTube 法說摘要；MoneyDJ via Yahoo股市；工商時報；壹蘋新聞網；FTNN 新聞網；CMoney 理財寶；CMoney 理財寶（轉述 Yahoo 股市法人預估）,,,,5.0,32.1,淘汰(PE不合理)(T+2代理),445.0,736.0,1159.0,-40.0,-0.0,57.0,,auto,0.0,False,False,5,缺2029E共識,False,,12,9,0.77,0.25,0.83,"半導體/高科技廠務工程訂單與在手工程量高，成長來自資本支出循環與大型專案執行。｜新加坡美系記憶體廠（美光）新台幣近 5,000 億元廠務統包大單＋台灣 2 奈米/先進封裝/記憶體擴產，使在手訂單 4,400 億元（約全年營收 5.7 倍）、能見度到 2029 年，EPC 統包比重上升帶動毛利率升至 20%，2026 EPS 由 2025 年 27 元躍升至 50~65 元區間。、營收+72%、ROE60%、FCF33%、結構16",翻倍需PE過高、工程認列波動、客戶資本支出延後、在手訂單資料部分來自二手法說摘要。｜營收 97% 集中半導體、在手訂單 76% 集中東協且高度依賴單一記憶體客戶新加坡專案，若記憶體資本支出反轉或大型專案延宕/執行成本失控，訂單認列與毛利率會同時受衝擊；另公司自承工程管理人才短缺限制接單。,WATCH,Base<20%,False,,OK,Q2'26 EPS 16.46 元（歷史單季新高）、H1 EPS 25.91 元、H1 毛利率 20.2%/營益率 18.2%；7 月營收 109.29 億元年增 62%；8 月營收尚未在搜尋到的來源出現。財報狗/鉅亨網目前顯示近四季 EPS 49.69、本益比約 15 倍（股價 ~742）。客戶集中度：僅找到產業別（半導體 97%）與地區別（東協 76%），年報未查到單一客戶占比。治理：2026/1 股價異常時公司公告無未揭露重大訊息；2026/5 蘇州子公司臨時股東會通過海外機電工程訂單之關係人交易（集團內部承攬，屬營運性質），未見增資、重編、內線裁罰。AI 資料中心機電業務未見公司明確揭露。eps_rev_1m 為法人平均預估稅後純益較上月上修 0.99%，非嚴格 EPS 共識修正。
2472,立隆電,電子零組件,307.0,A,23,17,16.0,10,5,5.0,76.0,226.0,16.0,-49.4,34.1,26.0,13.0,9.82,49.7,95.9,17.8,30.1,31.9,0.3,30.1,1.0,25.7,3.64,41.2,14.3,-0.7,0.0,22.9,94.0,9.4,12.2,13.6,17.6,0.97,"{""2021"": 6.12, ""2022"": 7.53, ""2023"": 5.59, ""2024"": 7.01, ""2025"": 8.72}",7.01,False,False,7.01,32.2,1.8,12.85,14.83,16.2,proxy:raw42%→g1=31%衰減,proxy,18.1,46.2,26.0,proxy,,,3.5,4,3.0,2.0,3.5,16.0,"platform:manual,capacity:manual,mix:manual,visibility:manual,tam:manual",5,True,https://finmoconf.diveinvest.net/presentation/6a564593a16a75b81364453c；Finmo法說平台,,,,5.0,27.9,淘汰(PE不合理)(proxy EPS)(T+2代理),114.0,198.0,253.0,-49.0,-13.0,12.0,,auto,0.0,False,False,5,論點覆蓋不足,False,,2,2,0.82,0.0,0.33,高階電容應用擴張、泰國新廠Q4量產，提供區域供應鏈與產能成長選項。、營收+34%、加速+26pp、FCF26%、結構16,PE位階94%、翻倍需PE過高、電容景氣、原料價格、泰國新廠爬坡。,WATCH,Base<20%、證據不足/過期,False,,OK,
2383,台光電,電子零組件,17737.0,A,19,15,20,10,5,6.0,75.0,5495.0,55.0,-13.1,126.6,38.4,77.8,64.08,83.1,175.0,45.6,38.8,30.5,1.4,27.5,2.4,-5.6,1.21,93.0,25.0,0.09,4.1,84.7,92.0,15.6,21.4,33.3,25.4,0.34,"{""2021"": 16.49, ""2022"": 15.24, ""2023"": 16.33, ""2024"": 27.81, ""2025"": 41.66}",16.49,False,False,16.49,333.2,3.0,216.47,339.96,339.96,manual:consensus T+2(2028E)代理,verified-T+2,74.4,91.9,38.4,proxy,,,5,4,4,3,4,20,"platform:manual,capacity:manual,mix:manual,visibility:manual,tam:manual",5,True,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=ae2a4350-bdb7-4005-9b9d-d35a86fb1b98；https://news.cnyes.com/news/id/6574058；MoneyDJ；鉅亨網 FactSet,,,,6.0,32.3,合理(≤PE p75)(T+2代理),4447.0,7275.0,16283.0,-19.0,32.0,196.0,0.59,manual,1.7,False,True,5,缺2029E共識,False,WATCH,4,4,0.89,0.0,0.5,M9等高階CCL與AI server/network升級驅動需求，2027產能擴張且新產能預訂能見度高。、營收+127%、加速+38pp、ROE46%、結構20、翻倍PE合理,PE位階92%、高估值、M9良率/供應競爭、AI capex降溫。,HOLD,,False,,OK,
2059,川湖,電子零組件,4193.0,B,24,16,19.5,10,0,5.0,74.5,13905.0,146.3,-3.8,249.4,199.6,112.8,181.39,168.5,1053.2,58.7,328.8,79.0,5.0,59.1,5.5,99.1,1.8,84.9,7.5,-1.47,0.0,76.4,99.0,19.3,27.8,34.4,52.9,2.01,"{""2021"": 21.75, ""2022"": 42.56, ""2023"": 28.38, ""2024"": 64.59, ""2025"": 103.23}",42.56,False,False,42.56,326.7,19.9,262.91,322.0,365.41,proxy:raw185%→g1=45%衰減,proxy,26.3,131.5,199.6,proxy,,,4.5,4,4,3,4,19.5,"platform:manual,capacity:manual,mix:manual,visibility:manual,tam:manual",5,True,https://vocus.cc/article/6a77034dfd8978000160c4c3；https://www.verkita.com/kingslide-concall-2026Aug；方格子法說摘要；Verkita法說摘要,,,,5.0,76.1,淘汰(PE不合理)(proxy EPS)(T+2代理),5289.0,10158.0,14456.0,-62.0,-27.0,4.0,,auto,0.0,False,False,4,論點覆蓋不足,False,,3,3,0.75,0.0,0.33,AI伺服器滑軌需求、全球擴產與高毛利護城河支撐成長；但估值已很高，重評空間有限。、營收+249%、加速+200pp、ROE59%、FCF99%、結構20,PE位階99%、翻倍需PE過高、估值極高，任何成長失速都可能造成PE大幅壓縮。、高估值使任何成長失速都可能造成顯著PE壓縮。,REDUCE,Base<20% 且 PE 位階≥95%,False,,OK,
2546,根基,建材營造,111.0,B,20,17,13.5,10,10,4.0,74.5,105.5,35.3,-9.4,25.1,27.3,32.4,14.95,72.0,248.6,31.9,,11.0,1.5,9.3,1.7,29.4,2.72,214.3,0.3,-2.96,8.1,7.2,17.0,7.6,8.7,10.6,5.3,0.27,"{""2021"": 6.97, ""2022"": 9.24, ""2023"": 8.34, ""2024"": 7.15, ""2025"": 9.73}",8.34,False,False,8.34,12.6,1.7,19.99,23.36,25.72,proxy:raw49%→g1=34%衰減,proxy,19.8,176.6,27.3,proxy,,,2.5,2.5,3.0,2.5,3.0,13.5,"platform:manual,capacity:manual,mix:manual,visibility:manual,tam:manual",5,True,https://tw.finance.yahoo.com/quote/2546.TW/announcement；Yahoo股市,,,,4.0,8.2,合理(≤PE中位)(proxy EPS)(T+2代理),139.0,224.0,314.0,32.0,112.0,197.0,,auto,9.9,True,True,4,論點覆蓋不足,False,,2,2,0.78,0.0,0.17,營造在手工程與預鑄PCa合作提供成長，但專案週期與低毛利特性限制估值重評幅度。、加速+27pp、ROE32%、FCF29%、結構14、翻倍PE合理,工程毛利低、工期延誤、原物料與人力成本。、營造專案受工期、成本與認列時點影響，獲利波動較高。,WATCH,證據不足/過期,False,,OK,
3013,晟銘電,電腦及週邊,221.0,B,22,19,11.0,8,10,4.0,74.0,86.3,-17.1,-46.4,20.1,3.2,18.8,5.43,49.2,161.1,21.0,22.8,20.6,4.3,12.5,3.9,8.8,2.02,-14.6,10.3,-0.19,7.8,16.9,2.0,25.7,32.5,46.9,12.5,0.79,"{""2021"": -0.73, ""2022"": 1.12, ""2023"": 1.29, ""2024"": 3.62, ""2025"": 4.03}",1.29,False,False,1.29,66.9,8.1,6.9,7.83,8.46,proxy:raw35%→g1=27%衰減,proxy,15.9,111.9,3.2,proxy,,,2.0,2.0,3.0,1.0,3.0,11.0,"platform:manual,capacity:manual,mix:manual,visibility:manual,tam:manual",5,True,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=f5544896-ddad-481a-b738-0c224bfb4e79；https://www.moneydj.com/KMDJ/news/newsviewer.aspx?a=7ba66943-1c0e-4f4f-b1b3-c30a2eaf72b0；https://statementdog.com/analysis/3013/eps；MoneyDJ,,,,4.0,20.4,合理(≤PE中位)(proxy EPS)(T+2代理),107.0,275.0,456.0,24.0,219.0,429.0,,auto,9.9,True,True,6,論點覆蓋不足、來源過期,False,,19,2,0.85,0.89,0.17,機殼與伺服器需求帶動營收及毛利改善，但近180日可靠資料不足以證明三年AI整櫃結構成長。｜由傳統伺服器機殼廠轉型為 AI rack 機構件/液冷機櫃供應商：Meta Sidecar 水冷機櫃主要供應商（市佔>5成）、NVIDIA MGX 2U/4U 機箱與 GB300 機箱通過驗證並於 2026Q1 量產、Meta MTIA ASIC 機櫃 2026 放量；泰國廠 2026Q1 量產＋中壢廠 9.7 億擴產，2026 產能倍增。2026H1 EPS 2.78 元（Q2 1.41 元、年增 161%），7 月營收年增 32%，AI/液冷占比與毛利率（17.5%）逐季改善。、ROE21%、翻倍PE合理,缺乏足夠三年roadmap證據；短期財報改善可能被誤判為長期結構成長。｜1) 客戶集中：營收高度依賴 Meta（Sidecar/MTIA）與 NVIDIA 平台節奏，Meta 資本支出或平台改版（GB300→Rubin）若延後直接影響出貨；2) 毛利率仍偏低（~17.5%），機構件/機殼本質為代工，議價力弱、鈑金/銅料成本波動；3) 法人 2026 EPS 7.47 元係 2025/11 預估，H1 僅達 2.78 元，下半年需 4.7 元才達標，預估存在下修風險；4) 液冷 Sidecar 屬過渡方案，未來 CDU 內建於 rack 或 in-row 架構普及可能削弱 Sidecar 需求；5) 泰國新廠爬坡良率與折舊壓力；6) 兩岸四廠（東莞/寧波）受美中關稅與地緣影響。、近180日未找到足夠可靠資料證明三年AI rack平台與長期,WATCH,證據不足/過期,False,,OK,預算 10 次用盡。未取得：鉅亨網 FactSet 年度 EPS 預估（頁面未渲染）、2027~2029 EPS、EPS 近 1/3 個月修正幅度、客戶集中度百分比、8 月營收、GB300/Rubin 2026 下半年最新法說內容（Q2 法說 2026-08-06 董事會後之新聞未抓到）。理財周刊文章兩次抓取失敗。「GB300 冷卻機櫃訂單上看 60 億」來自 CMoney AI 摘要，信心度低。governance 僅查到 2026/6/12 股東會董事全面改選與泰國子公司增資，未見裁罰/內部人異常，但未查證公開資訊觀測站，故給 3 分而非 4 分。eps_2026 7.47 為 2025-11 舊預估，標記 stale。
3665,貿聯-KY,其他電子,5352.0,B,20,15,18.5,6,6,8.0,73.5,2070.0,10.0,-29.0,59.1,31.8,39.7,54.53,57.5,45.0,23.0,22.6,31.2,1.3,26.3,2.7,8.4,1.68,0.4,9.5,0.06,19.4,39.4,90.0,14.9,20.6,32.3,18.6,0.47,"{""2021"": 15.22, ""2022"": 24.94, ""2023"": 14.41, ""2024"": 25.29, ""2025"": 46.62}",24.94,False,False,24.94,83.0,4.9,111.23,148.41,148.41,manual:consensus T+2(2028E)代理,verified-T+2,39.6,1.4,2.0,manual,,,4.5,3.5,4,2.5,4,18.5,"platform:manual,capacity:manual,mix:manual,visibility:manual,tam:manual",5,True,https://news.cnyes.com/news/id/6583462；https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=e9796678-1ed5-41ca-b84a-69f7304bd8eb；https://m.moneydj.com/f1a.aspx?a=0d2cf4f2-85d5-404b-a51b-02cc9e5ae24d&c=MB07；鉅亨網 FactSet；MoneyDJ,,,,8.0,27.9,合理(≤PE p75)(T+2代理),2172.0,3057.0,5029.0,5.0,48.0,143.0,,manual,9.54,False,True,6,論點覆蓋不足、缺2029E共識,False,HOLD,3,3,0.9,0.0,0.17,AI資料與電源互連需求推升高階線束/連接方案，資料與電力兩端同時受惠AI機櫃升級。、營收+59%、加速+32pp、ROE23%、結構18、翻倍PE合理,PE位階90%、股本+19%、高估值、可轉債/股本稀釋、客戶資本支出延遲。、公司發行可轉債，存在潛在股本稀釋風險。,WATCH,證據不足/過期,False,,OK,
3044,健鼎,電子零組件,2565.0,B,23,14,15.5,10,6,5.0,73.5,493.0,24.0,-11.6,48.4,27.0,25.1,23.34,31.2,59.4,22.5,28.6,27.2,2.5,22.0,2.7,9.2,2.64,209.9,23.8,-0.37,0.0,20.9,94.0,10.4,13.1,17.4,16.6,0.61,"{""2021"": 11.15, ""2022"": 11.8, ""2023"": 11.55, ""2024"": 15.94, ""2025"": 19.45}",11.8,False,False,11.8,41.8,5.2,29.71,37.83,48.16,manual:scenario base_eps_3y,verified,27.3,28.2,27.0,proxy,,,3.5,3.0,3.5,2.0,3.5,15.5,"platform:manual,capacity:manual,mix:manual,visibility:manual,tam:manual",5,True,https://tw.finance.yahoo.com/quote/3044.TW/announcement；https://news.cnyes.com/news/print/6465152；鉅亨網 FactSet；Yahoo股市,,,,5.0,20.5,需Re-rating(T+2代理),495.0,631.0,848.0,0.0,28.0,72.0,,manual,5.59,False,False,4,論點覆蓋不足,True,,2,2,0.78,0.0,0.17,高階PCB需求與產能效率支援成長，法人對2027-28 EPS仍看增。、營收+48%、加速+27pp、ROE22%、結構16,PE位階94%、PCB週期、擴產供給增加、AI需求不及預期。,WATCH,證據不足/過期,False,,OK,
1736,喬山,代碼37,373.0,B,22,14,14.0,10,9,4.0,73.0,126.0,-2.8,-38.3,17.5,10.1,10.1,11.06,25.8,762.2,25.4,17.8,53.6,2.2,48.7,0.6,5.7,1.37,68.4,6.3,0.77,-0.1,11.3,0.0,16.6,27.0,42.7,9.6,0.88,"{""2021"": 0.13, ""2022"": 1.42, ""2023"": 2.33, ""2024"": 8.01, ""2025"": 9.07}",2.33,False,False,2.33,54.1,4.9,13.09,14.29,15.08,proxy:raw22%→g1=18%衰減,proxy,10.9,274.2,10.1,proxy,,,3.0,2.5,3.5,2.0,3.0,14.0,"platform:manual,capacity:manual,mix:manual,visibility:manual,tam:manual",5,True,https://finmoconf.diveinvest.net/presentation/69a6e003bab52fb5c84fac51；https://www.moneydj.com/KMDJ/News/NewsViewer.aspx?a=6ffe91ab-3c29-4e28-bca3-6c41c54fad69；https://m.cnyes.com/news/id/6561939；Finmo法說平台；MoneyDJ；工商時報；富果 Fugle 法說備忘錄；鉅亨網；聯合新聞網；經濟日報；CMoney readmo（轉述宏遠證券）,,,,4.0,16.7,合理(≤PE中位)(proxy EPS)(T+2代理),128.0,407.0,741.0,1.0,223.0,488.0,,auto,9.9,True,True,2,,False,,13,13,0.73,0.0,1.0,"商用健身產品更新、多品牌與門店/通路組合改善支援獲利，但屬品牌消費成長而非高速科技擴張。｜越南二廠 8 月啟用（合計產能 6 億美元、可支撐千億營收）+ 美國關稅差（越南 14.6% vs 中國 22.1%）+ 商用市占目標 2026 年 52%、2028 年 70%，搭配 4,000 萬美元關稅退稅與毛利率逐季回升，2026 獲利可望大幅跳升並創高。、加速+10pp、ROE25%、結構14、翻倍PE合理",消費景氣、原物料/匯率、品牌競爭與展店執行。｜Q2 毛利率 62.8% 含高關稅庫存回沖與退稅一次性效益，正常化後毛利率與 EPS 可能低於市場預期；7 月營收月減 11.9%，美國家用需求與關稅政策反覆仍是主要變數。、2026H1 EPS成長需搭配終端需求與成本控制持續觀察。,HOLD,,False,,OK,Q1 2026 EPS 僅 0.08 元（高關稅庫存），Q2 EPS 3.19、上半年 3.27 元，7 月營收 45.8 億年增 35.8%。8 月營收截至 9/7 尚未公布。宏遠 EPS 10 元估值來源為二手轉述且無日期，信心度中等；Goodinfo 法人預估頁面 403 無法驗證（搜尋摘要顯示 EPS 區間 9-13 元，未採用）。次要客戶：Basic-Fit ~5%、Smart Fit 3-4%。BowFlex 552 啞鈴 2025/7 召回，公司稱影響小。
6206,飛捷,電腦及週邊,158.0,B,24,12,13.0,10,8,4.0,71.0,136.0,24.7,-13.9,36.6,12.6,13.9,9.06,24.5,128.0,24.8,43.4,44.8,1.1,38.1,1.3,18.7,1.28,104.9,5.5,-1.36,0.0,15.3,50.0,12.6,15.3,19.0,12.1,0.83,"{""2021"": 4.76, ""2022"": 7.28, ""2023"": 3.52, ""2024"": 6.93, ""2025"": 6.9}",6.9,False,False,6.9,19.7,6.7,11.28,12.66,13.6,proxy:raw31%→g1=25%衰減,proxy,14.5,103.5,12.6,proxy,,,3.0,2.0,3.0,2.0,3.0,13.0,"platform:manual,capacity:manual,mix:manual,visibility:manual,tam:manual",5,True,https://www.flytech.com.tw/investor.php?act=analyst&year=2026；https://finmoconf.diveinvest.net/presentation/6a7c8114a16a75b81397b1e3；Finmo法說平台；飛捷科技 IR,,,,4.0,20.0,需Re-rating(proxy EPS)(T+2代理),129.0,208.0,297.0,-6.0,53.0,118.0,0.1,auto,9.64,False,True,4,論點覆蓋不足,False,,2,2,0.88,0.0,0.17,由POS硬體向零售/餐飲/醫療/工業解決方案轉型，品質穩定但結構成長幅度中等。、營收+37%、加速+13pp、ROE25%、FCF19%、結構13,轉型速度不及預期、終端零售IT景氣、產品毛利壓力。,WATCH,證據不足/過期,False,,OK,
6669,緯穎,電腦及週邊,9236.0,B,16,13,17.5,6,10,7.0,69.5,2490.0,59.9,-4.8,29.1,-19.9,74.3,313.51,64.6,23.3,45.7,38.3,8.2,-1.1,8.6,-0.7,-10.9,-1.93,130.9,2.7,0.21,6.9,8.2,0.0,15.1,18.1,21.4,5.0,0.16,"{""2021"": 49.46, ""2022"": 81.07, ""2023"": 68.88, ""2024"": 126.32, ""2025"": 275.06}",81.07,False,False,81.07,30.7,-0.4,500.0,612.5,695.19,partial:consensus T+1(2027E)僅一年+proxy,partial,30.4,0.6,3.5,manual,,,4.5,4,4,1.0,4,17.5,"platform:manual,capacity:manual,mix:manual,visibility:manual,tam:manual",5,True,https://news.cnyes.com/news/print/6595136；https://news.cnyes.com/news/print/6498877?embed=1；鉅亨網 FactSet,,,,7.0,7.2,合理(≤PE中位)(T+2代理),8295.0,11526.0,17960.0,233.0,363.0,621.0,,manual,9.9,True,True,6,論點覆蓋不足、缺2029E共識,False,ADD,3,3,0.9,0.0,0.17,雲端資料中心ASIC與GPU伺服器雙引擎，2027-28 EPS共識仍高速成長。、ROE46%、結構18、翻倍PE合理,現金流背離、單一/少數雲端客戶集中、ASIC世代切換、ODM低毛利與估值再定價。、大型雲端客戶集中與ASIC世代切換可能造成訂單波動。,WATCH,證據不足/過期,True,持208股@2448.48，+1.7%，防守線2081,OK,
6183,關貿,資訊服務,138.0,B,25,15,9.0,10,7,3.0,69.0,92.5,2.9,-9.8,21.9,11.4,9.5,4.51,24.6,51.7,24.2,32.1,44.8,1.6,43.0,2.0,57.2,2.84,25.7,9.9,-0.64,0.0,20.4,28.0,19.7,23.1,24.8,17.2,1.48,"{""2021"": 2.84, ""2022"": 3.09, ""2023"": 3.2, ""2024"": 3.4, ""2025"": 3.9}",3.2,False,False,3.2,28.9,1.8,5.39,5.92,6.26,proxy:raw23%→g1=20%衰減,proxy,11.6,27.1,11.4,proxy,,,1.5,1.0,2.0,2.0,2.5,9.0,"platform:manual,capacity:manual,mix:manual,visibility:manual,tam:manual",5,True,https://www.moneydj.com/KMDJ/news/newsviewer.aspx?a=1a5d03d1-d0c3-4a7c-8834-7ce356e0bb50；https://finmoconf.diveinvest.net/company/6183；https://www.cnyes.com/twstock/6183；MoneyDJ；Finmo法說平台；Yahoo股市 個股公告（搜尋摘要）；鉅亨網 台股；鉅亨網 台股公告；Yahoo股市 個股公告,,,,3.0,29.6,需Re-rating(proxy EPS)(T+2代理),92.0,145.0,179.0,-0.0,56.0,93.0,0.0,auto,9.9,False,False,4,論點覆蓋不足,False,,11,6,0.68,0.45,0.17,關貿擁有關務/政府資訊服務黏著度與穩定現金流，但三年TAM擴張與新平台催化有限。｜財政部持股36%的準官股資訊服務商，2025年連續拿下三大長約標案：數位海關再造委外服務11.5億元（關務署，2025-09-01決標）、關港貿單一窗口及預報貨物資訊系統6.92億元（2025-05-05）、電子申報繳稅整體資訊作業第5期3.07億元（財資中心，2025-08-08），加上物聯網全時監控、地方稅智慧線上服務等，多年期委外維運合約支撐2026-2028營收能見度。2026 H1營收13.59億元、稅後淨利3.62億元、EPS 2.41元（H1已達2025全年EPS 3.9元的62%）；Q1 EPS 1.07元年增16.3%。數位海關再造屬新一代平台建置，屬已得標、建置中階段。、加速+11pp、ROE24%、FCF57%,成長率偏低、政府/關務專案節奏、估值上限有限。｜1) 營收高度集中政府標案（財政部/關務署/財資中心），標案週期與預算審查決定成長節奏，單一大案延宕即影響認列；2) 政府標案毛利受限，成長率長期僅個位數至低雙位數（2025營收年增約7-12%），估值天花板明顯；3) 財政部36%持股+官派董事長，經營保守、股東回報以配息為主，難有積極併購或海外擴張；4) 2026法人預估EPS與券商覆蓋查無，法人關注度低、流動性有限；5) AI/資安新業務規模與貢獻度未見量化揭露。、近180日資料未顯示足以支持三年翻倍的明確新平台或TAM擴張,WATCH,證據不足/過期,False,,OK,預算10次用盡。2026-08-11法說會內容（新平台/AI/海外/在手訂單量化）未能取得原文；2026-2029法人EPS預估（FactSet/券商）查無。得標資料來自開放政府標案（pcc.mlwmlw.org）彙整，非公司法說原文。new_capacity對軟體服務業不適用故填null。H1 2026 EPS 2.41元為搜尋摘要所述（8/6提報Q2財報），未直接核對MOPS原文。
6525,捷敏-KY,半導體,133.0,WATCH,23,16,4,10,6,0,59,133.5,28.1,-39.6,27.5,11.1,16.8,7.19,38.3,101.8,20.4,28.3,27.0,1.8,25.9,2.7,42.5,3.87,21.3,11.6,-0.54,0.0,19.2,95.0,11.7,13.9,15.5,14.7,0.96,"{""2021"": 6.65, ""2022"": 7.2, ""2023"": 4.39, ""2024"": 5.15, ""2025"": 5.87}",5.87,False,False,5.87,22.7,1.1,9.06,10.23,11.03,proxy:raw33%→g1=26%衰減,proxy,15.3,63.5,11.1,proxy,,,0,3,1,0,0,4,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,True,https://tw.stock.yahoo.com/quote/6525.TW/revenue；Yahoo股市,0,0,0,0,24.2,淘汰(PE不合理)(proxy EPS)(T+2代理),97.0,153.0,197.0,-27.0,15.0,47.0,1.85,auto,0.54,False,False,3,論點覆蓋不足,False,,1,1,0.9,0.0,0.0,營收回升可驗證，但近180日未找到足夠三年結構成長或客戶roadmap證據。、加速+11pp、ROE20%、FCF42%,PE位階95%、翻倍需PE過高、待質化、質化證據不足，無法驗證三年成長持續性。、近180日僅找到營收回升資料，未找到足夠三年結構成長證據。,REDUCE,Base<20% 且 PE 位階≥95%、分數<60,False,,OK,
2476,鉅祥,電子零組件,249.0,WATCH,21,17,0,10,9,1,58,122.0,19.0,-8.2,52.3,25.5,29.6,6.23,67.0,4500.0,15.2,22.7,31.0,-0.3,30.1,0.9,26.2,2.24,-69.7,11.1,-1.53,5.9,19.7,57.0,13.3,18.7,22.1,14.3,0.65,"{""2021"": 3.49, ""2022"": 4.58, ""2023"": 3.54, ""2024"": 5.17, ""2025"": 4.36}",4.36,False,False,4.36,28.0,0.9,8.56,10.16,11.3,proxy:raw60%→g1=37%衰減,proxy,22.0,233.0,25.5,proxy,,,0,0,0,0,0,0,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,True,https://tw.stock.yahoo.com/quote/2476/；Yahoo股市,0,0,1,1,21.6,合理(≤PE p75)(proxy EPS)(T+2代理),113.0,211.0,287.0,-8.0,73.0,135.0,0.1,auto,9.62,False,True,3,論點覆蓋不足,False,,1,1,0.9,0.0,0.0,近期財報可驗證，但近180日未找到足夠三年產品/產能roadmap證據，暫不給質化分。、營收+52%、加速+26pp、FCF26%、翻倍PE合理,待質化、質化證據不足，無法驗證三年成長持續性。、近180日僅找到財務資訊，未找到足夠三年產品/產能roadm,WATCH,分數<65、證據不足/過期,False,,OK,
6209,今國光,光電,119.0,WATCH,13,20,6,8,8,3,58,79.1,18.7,-18.0,79.0,27.7,69.4,2.36,999,630.0,12.6,10.9,25.2,13.1,8.7,13.5,-0.1,4.7,122.8,16.8,-0.1,3.5,35.3,3.0,67.2,84.8,239.1,23.5,0.94,"{""2021"": -0.91, ""2022"": 0.38, ""2023"": -0.31, ""2024"": -0.75, ""2025"": 0.93}",-0.31,False,False,1.18,67.0,16.5,3.36,4.08,4.6,proxy:raw90%→g1=43%衰減,proxy,24.9,0,27.7,proxy,,,0,4,2,0,0,6,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,3,3,34.4,合理(≤PE中位)(proxy EPS)(T+2代理),122.0,390.0,1265.0,54.0,393.0,1499.0,,auto,9.9,True,True,8,無證據帳本,False,,,,,,,近180日未找到可交叉驗證的可靠質化來源，維持WATCH。、營收+79%、加速+28pp、翻倍PE合理,待質化、可靠近期來源不足，資訊不確定性高。,WATCH,分數<65,False,,OK,
6166,凌華,電腦及週邊,173.0,WATCH,20,18,1.5,5,9,3,56.5,116.0,26.5,-30.3,47.8,11.8,28.4,5.24,326.0,,19.9,15.2,35.8,-0.5,36.7,6.3,7.0,2.2,13.5,1.5,0.49,0.1,23.2,23.0,23.9,38.5,72.3,15.6,0.63,"{""2021"": 0.55, ""2022"": 3.71, ""2023"": 1.51, ""2024"": 0.24, ""2025"": 2.35}",1.51,False,False,1.51,76.8,-0.9,7.44,9.0,10.13,proxy:raw84%→g1=42%衰減,proxy,24.6,,11.8,proxy,,,0,1.5,0,0,0,1.5,"platform:none,capacity:proxy,mix:proxy,visibility:none,tam:none",0,False,,0,0,3,3,22.9,合理(≤PE中位)(proxy EPS),176.0,390.0,842.0,52.0,236.0,626.0,,auto,9.9,True,True,8,無證據帳本,False,,,,,,,營收+48%、加速+12pp、翻倍PE合理,待質化,WATCH,分數<65,False,,,
